;Id;Context;Pronoun;Position;Candidate Antecedent;Answer
118;2007-eirene_fun_7-2#58;A Push-To-Talk function shall be provided for use during group calls. Picking up the handset shall transfer the communication to the handset and reduce the loudspeaker volume to its minimum level.;33;33.0;[25, 27];2
119;2007-eirene_fun_7-2#58;A Push-To-Talk function shall be provided for use during group calls. Picking up the handset shall transfer the communication to the handset and reduce the loudspeaker volume to its minimum level.;33;33.0;[29, 32];1
120;2007-eirene_fun_7-2#61;Once connected, the driver shall be able to communicate with other driver(s) by using the Push-To-Talk button on the handset. An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.;54;54.0;[27, 29];2
121;2007-eirene_fun_7-2#61;Once connected, the driver shall be able to communicate with other driver(s) by using the Push-To-Talk button on the handset. An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.;54;54.0;[36, 38];2
122;2007-eirene_fun_7-2#61;Once connected, the driver shall be able to communicate with other driver(s) by using the Push-To-Talk button on the handset. An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.;54;54.0;[48, 49];2
123;2007-eirene_fun_7-2#63;A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab. Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push- To-Talk button on the handset if he wants to speak.;74;74.0;[0, 7];2
124;2007-eirene_fun_7-2#63;A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab. Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push- To-Talk button on the handset if he wants to speak.;74;74.0;[10, 13];2
125;2007-eirene_fun_7-2#63;A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab. Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push- To-Talk button on the handset if he wants to speak.;74;74.0;[15, 16];2
126;2007-eirene_fun_7-2#63;A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab. Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push- To-Talk button on the handset if he wants to speak.;74;74.0;[17, 19];2
127;2007-eirene_fun_7-2#63;A continuous visual and short audible indication (from 0 to 20 seconds, for trials: 5 seconds) that the emergency function has been activated shall be provided in the cab. Once the Railway emergency call is connected and the audible indication is finished, an indication shall be provided to the driver as a reminder of the need to use the Push- To-Talk button on the handset if he wants to speak.;74;74.0;[48, 50];2
